name;suspiciousness_value;ranking
org.apache.commons.lang.text$StrBuilder#appendFixedWidthPadLeft(java.lang.Object,int,char):1183;0.9459053029269173;1
org.apache.commons.lang.text$StrBuilder#appendFixedWidthPadLeft(java.lang.Object,int,char):1184;0.9459053029269173;1
org.apache.commons.lang.text$StrBuilder#appendFixedWidthPadLeft(java.lang.Object,int,char):1185;0.9459053029269173;1
org.apache.commons.lang.text$StrBuilder#appendFixedWidthPadLeft(java.lang.Object,int,char):1186;0.9459053029269173;1
org.apache.commons.lang.text$StrBuilder#getNullText():158;0.9219544457292888;2
org.apache.commons.lang.text$StrBuilder#getNewLineText():137;0.5500190982169268;3
org.apache.commons.lang.text$StrBuilder#asReader():2357;0.5500190982169268;3
org.apache.commons.lang.text$StrBuilder$StrBuilderReader#StrBuilder$StrBuilderReader(org.apache.commons.lang.text.StrBuilder):2596;0.5500190982169268;3
org.apache.commons.lang.text$StrBuilder$StrBuilderReader#StrBuilder$StrBuilderReader(org.apache.commons.lang.text.StrBuilder):2595;0.5500190982169268;3
org.apache.commons.lang.text$StrBuilder$StrBuilderReader#StrBuilder$StrBuilderReader(org.apache.commons.lang.text.StrBuilder):2597;0.5500190982169268;3
org.apache.commons.lang.text$StrBuilder#ensureCapacity(int):229;0.49541508402214945;4
org.apache.commons.lang.text$StrBuilder#ensureCapacity(int):230;0.49541508402214945;4
org.apache.commons.lang.text$StrBuilder#ensureCapacity(int):231;0.49541508402214945;4
org.apache.commons.lang.text$StrBuilder#deleteAll(char):1492;0.4950737714883372;5
org.apache.commons.lang.text$StrBuilder#deleteAll(char):1493;0.4950737714883372;5
org.apache.commons.lang.text$StrBuilder#deleteAll(char):1505;0.4950737714883372;5
org.apache.commons.lang.text$StrBuilder#endsWith(java.lang.String):1889;0.4950737714883372;5
org.apache.commons.lang.text$StrBuilder#endsWith(java.lang.String):1892;0.4950737714883372;5
org.apache.commons.lang.text$StrBuilder#endsWith(java.lang.String):1893;0.4950737714883372;5
org.apache.commons.lang.text$StrBuilder#endsWith(java.lang.String):1896;0.4950737714883372;5
org.apache.commons.lang.text$StrBuilder#endsWith(java.lang.String):1897;0.4950737714883372;5
org.apache.commons.lang.text$StrBuilder#lastIndexOf(char,int):2199;0.4950737714883372;5
org.apache.commons.lang.text$StrBuilder#append(boolean):671;0.4583492485141057;6
org.apache.commons.lang.text$StrBuilder#append(boolean):672;0.4583492485141057;6
org.apache.commons.lang.text$StrBuilder#append(boolean):673;0.4583492485141057;6
org.apache.commons.lang.text$StrBuilder#append(boolean):674;0.4583492485141057;6
org.apache.commons.lang.text$StrBuilder#append(boolean):675;0.4583492485141057;6
org.apache.commons.lang.text$StrBuilder#append(boolean):676;0.4583492485141057;6
org.apache.commons.lang.text$StrBuilder#append(boolean):664;0.42874646285627205;7
org.apache.commons.lang.text$StrBuilder#append(boolean):678;0.42874646285627205;7
org.apache.commons.lang.text$StrBuilder#lastIndexOf(char,int):2197;0.40422604172722165;8
org.apache.commons.lang.text$StrBuilder#lastIndexOf(char,int):2198;0.40422604172722165;8
org.apache.commons.lang.text$StrBuilder#StrBuilder(int):107;0.32494624495722557;9
org.apache.commons.lang.text$StrBuilder#StrBuilder(int):108;0.32494624495722557;9
org.apache.commons.lang.text$StrBuilder#StrBuilder(int):111;0.32494624495722557;9
org.apache.commons.lang.text$StrBuilder#StrBuilder(int):112;0.32494624495722557;9
org.apache.commons.lang.text$StrBuilder#ensureCapacity(int):228;0.28588593744843277;10
org.apache.commons.lang.text$StrBuilder#ensureCapacity(int):233;0.28588593744843277;10
org.apache.commons.lang.text$StrBuilder#toStringBuffer():2515;0.28005601680560194;11
org.apache.commons.lang.text$StrBuilder#StrBuilder():98;0.21639460572527427;12
org.apache.commons.lang.text$StrBuilder#StrBuilder():99;0.21639460572527427;12
org.apache.commons.lang.text$StrBuilder#asTokenizer():2333;0.17149858514250882;13
org.apache.commons.lang.text$StrBuilder$StrBuilderTokenizer#StrBuilder$StrBuilderTokenizer(org.apache.commons.lang.text.StrBuilder):2561;0.17149858514250882;13
org.apache.commons.lang.text$StrBuilder$StrBuilderTokenizer#StrBuilder$StrBuilderTokenizer(org.apache.commons.lang.text.StrBuilder):2560;0.17149858514250882;13
org.apache.commons.lang.text$StrBuilder$StrBuilderTokenizer#StrBuilder$StrBuilderTokenizer(org.apache.commons.lang.text.StrBuilder):2562;0.17149858514250882;13
org.apache.commons.lang.text$StrBuilder#isEmpty():272;0.14002800840280097;14
org.apache.commons.lang.text$StrBuilder#lastIndexOf(org.apache.commons.lang.text.StrMatcher,int):2285;0.14002800840280097;14
org.apache.commons.lang.text$StrBuilder#lastIndexOf(org.apache.commons.lang.text.StrMatcher,int):2286;0.14002800840280097;14
org.apache.commons.lang.text$StrBuilder#lastIndexOf(org.apache.commons.lang.text.StrMatcher,int):2287;0.14002800840280097;14
org.apache.commons.lang.text$StrTokenizer#StrTokenizer():241;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#StrTokenizer():118;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#StrTokenizer():120;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#StrTokenizer():122;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#StrTokenizer():124;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#StrTokenizer():127;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#StrTokenizer():129;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#StrTokenizer():242;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#StrTokenizer():243;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setDelimiterMatcher(org.apache.commons.lang.text.StrMatcher):872;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setDelimiterMatcher(org.apache.commons.lang.text.StrMatcher):875;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setDelimiterMatcher(org.apache.commons.lang.text.StrMatcher):877;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setQuoteMatcher(org.apache.commons.lang.text.StrMatcher):925;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setQuoteMatcher(org.apache.commons.lang.text.StrMatcher):926;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setQuoteMatcher(org.apache.commons.lang.text.StrMatcher):928;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setIgnoredMatcher(org.apache.commons.lang.text.StrMatcher):969;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setIgnoredMatcher(org.apache.commons.lang.text.StrMatcher):970;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setIgnoredMatcher(org.apache.commons.lang.text.StrMatcher):972;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setTrimmerMatcher(org.apache.commons.lang.text.StrMatcher):1013;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setTrimmerMatcher(org.apache.commons.lang.text.StrMatcher):1014;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setTrimmerMatcher(org.apache.commons.lang.text.StrMatcher):1016;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setEmptyTokenAsNull(boolean):1038;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setEmptyTokenAsNull(boolean):1039;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setIgnoreEmptyTokens(boolean):1061;0.03212462831016178;15
org.apache.commons.lang.text$StrTokenizer#setIgnoreEmptyTokens(boolean):1062;0.03212462831016178;15
org.apache.commons.lang.text$StrMatcher#tabMatcher():89;0.03212462831016178;15
org.apache.commons.lang.text$StrMatcher#splitMatcher():108;0.03212462831016178;15
org.apache.commons.lang.text$StrMatcher#trimMatcher():117;0.03212462831016178;15
org.apache.commons.lang.text$StrMatcher#doubleQuoteMatcher():135;0.03212462831016178;15
org.apache.commons.lang.text$StrMatcher#commaMatcher():80;0.03157544889753363;16
org.apache.commons.lang.text$StrMatcher#noneMatcher():153;0.030556616567607043;17
org.apache.commons.lang.text$StrBuilder#toString():2505;0.024375747470904357;18
org.apache.commons.lang.text$StrMatcher#StrMatcher():216;0.019055398349167647;19
org.apache.commons.lang.text$StrMatcher#StrMatcher():217;0.019055398349167647;19
org.apache.commons.lang.text$StrMatcher$CharMatcher#StrMatcher$CharMatcher(char):317;0.019055398349167647;19
org.apache.commons.lang.text$StrMatcher$CharMatcher#StrMatcher$CharMatcher(char):318;0.019055398349167647;19
org.apache.commons.lang.text$StrMatcher$CharMatcher#StrMatcher$CharMatcher(char):319;0.019055398349167647;19
org.apache.commons.lang.text$StrMatcher$CharSetMatcher#StrMatcher$CharSetMatcher(char[]):284;0.019055398349167647;19
org.apache.commons.lang.text$StrMatcher$CharSetMatcher#StrMatcher$CharSetMatcher(char[]):285;0.019055398349167647;19
org.apache.commons.lang.text$StrMatcher$CharSetMatcher#StrMatcher$CharSetMatcher(char[]):286;0.019055398349167647;19
org.apache.commons.lang.text$StrMatcher$CharSetMatcher#StrMatcher$CharSetMatcher(char[]):287;0.019055398349167647;19
org.apache.commons.lang.text$StrMatcher$TrimMatcher#StrMatcher$TrimMatcher():413;0.019055398349167647;19
org.apache.commons.lang.text$StrMatcher$TrimMatcher#StrMatcher$TrimMatcher():414;0.019055398349167647;19
org.apache.commons.lang.text$StrMatcher$NoMatcher#StrMatcher$NoMatcher():386;0.019055398349167647;19
org.apache.commons.lang.text$StrMatcher$NoMatcher#StrMatcher$NoMatcher():387;0.019055398349167647;19
